Input_Voltage,Digital_Output
-4.548119198827552667e-01,2.730000000000000000e+03
-4.538348803126526221e-01,2.730000000000000000e+03
-4.528578407425500885e-01,2.730000000000000000e+03
-4.518808011724475548e-01,2.730000000000000000e+03
-4.509037616023449102e-01,2.730000000000000000e+03
-4.499267220322422656e-01,2.730000000000000000e+03
-4.489496824621397320e-01,2.730000000000000000e+03
-4.479726428920371983e-01,2.730000000000000000e+03
-4.469956033219345537e-01,2.730000000000000000e+03
-4.460185637518319091e-01,2.730000000000000000e+03
-4.450415241817293754e-01,2.730000000000000000e+03
-4.440644846116268418e-01,2.730000000000000000e+03
-4.430874450415241972e-01,2.730000000000000000e+03
-4.421104054714215525e-01,2.730000000000000000e+03
-4.411333659013190189e-01,2.730000000000000000e+03
-4.401563263312164853e-01,2.730000000000000000e+03
-4.391792867611138407e-01,2.730000000000000000e+03
-4.382022471910111960e-01,2.730000000000000000e+03
-4.372252076209086624e-01,2.730000000000000000e+03
-4.362481680508061288e-01,2.730000000000000000e+03
-4.352711284807034842e-01,2.730000000000000000e+03
-4.342940889106008395e-01,2.730000000000000000e+03
-4.333170493404983059e-01,2.730000000000000000e+03
-4.323400097703957723e-01,2.730000000000000000e+03
-4.313629702002931277e-01,2.730000000000000000e+03
-4.303859306301904830e-01,2.730000000000000000e+03
-4.294088910600879494e-01,2.730000000000000000e+03
-4.284318514899854158e-01,2.730000000000000000e+03
-4.274548119198827711e-01,2.730000000000000000e+03
-4.264777723497801265e-01,2.730000000000000000e+03
-4.255007327796775929e-01,2.730000000000000000e+03
-4.245236932095750593e-01,2.730000000000000000e+03
-4.235466536394724146e-01,2.730000000000000000e+03
-4.225696140693697700e-01,2.730000000000000000e+03
-4.215925744992672364e-01,2.730000000000000000e+03
-4.206155349291647028e-01,2.730000000000000000e+03
-4.196384953590620581e-01,2.730000000000000000e+03
-4.186614557889594135e-01,2.730000000000000000e+03
-4.176844162188568799e-01,2.730000000000000000e+03
-4.167073766487543462e-01,2.730000000000000000e+03
-4.157303370786517016e-01,2.730000000000000000e+03
-4.147532975085490570e-01,2.730000000000000000e+03
-4.137762579384465234e-01,2.730000000000000000e+03
-4.127992183683439897e-01,2.730000000000000000e+03
-4.118221787982413451e-01,2.730000000000000000e+03
-4.108451392281387005e-01,2.730000000000000000e+03
-4.098680996580361668e-01,2.730000000000000000e+03
-4.088910600879336332e-01,2.730000000000000000e+03
-4.079140205178309886e-01,2.730000000000000000e+03
-4.069369809477283439e-01,2.730000000000000000e+03
-4.059599413776258103e-01,2.730000000000000000e+03
-4.049829018075232767e-01,2.730000000000000000e+03
-4.040058622374206321e-01,2.730000000000000000e+03
-4.030288226673179874e-01,2.730000000000000000e+03
-4.020517830972154538e-01,2.730000000000000000e+03
-4.010747435271129202e-01,2.730000000000000000e+03
-4.000977039570102756e-01,2.730000000000000000e+03
-3.991206643869076309e-01,2.730000000000000000e+03
-3.981436248168050973e-01,2.730000000000000000e+03
-3.971665852467025637e-01,2.730000000000000000e+03
-3.961895456765999191e-01,2.730000000000000000e+03
-3.952125061064972744e-01,2.730000000000000000e+03
-3.942354665363947408e-01,2.730000000000000000e+03
-3.932584269662922072e-01,2.730000000000000000e+03
-3.922813873961895625e-01,2.730000000000000000e+03
-3.913043478260869179e-01,2.730000000000000000e+03
-3.903273082559843843e-01,2.730000000000000000e+03
-3.893502686858818507e-01,2.730000000000000000e+03
-3.883732291157792060e-01,2.730000000000000000e+03
-3.873961895456765614e-01,2.730000000000000000e+03
-3.864191499755740278e-01,2.730000000000000000e+03
-3.854421104054714942e-01,2.730000000000000000e+03
-3.844650708353688495e-01,2.730000000000000000e+03
-3.834880312652662049e-01,2.730000000000000000e+03
-3.825109916951636713e-01,2.730000000000000000e+03
-3.815339521250611377e-01,2.730000000000000000e+03
-3.805569125549584930e-01,2.730000000000000000e+03
-3.795798729848558484e-01,2.730000000000000000e+03
-3.786028334147533148e-01,2.730000000000000000e+03
-3.776257938446507811e-01,2.730000000000000000e+03
-3.766487542745481365e-01,2.730000000000000000e+03
-3.756717147044454919e-01,2.730000000000000000e+03
-3.746946751343429582e-01,2.730000000000000000e+03
-3.737176355642404246e-01,2.730000000000000000e+03
-3.727405959941377800e-01,2.730000000000000000e+03
-3.717635564240351354e-01,2.730000000000000000e+03
-3.707865168539326017e-01,2.730000000000000000e+03
-3.698094772838300681e-01,2.730000000000000000e+03
-3.688324377137274235e-01,2.730000000000000000e+03
-3.678553981436247788e-01,2.730000000000000000e+03
-3.668783585735222452e-01,2.730000000000000000e+03
-3.659013190034197116e-01,2.730000000000000000e+03
-3.649242794333170670e-01,2.730000000000000000e+03
-3.639472398632144223e-01,2.730000000000000000e+03
-3.629702002931118887e-01,2.730000000000000000e+03
-3.619931607230093551e-01,2.730000000000000000e+03
-3.610161211529067105e-01,2.730000000000000000e+03
-3.600390815828040658e-01,2.730000000000000000e+03
-3.590620420127015322e-01,2.730000000000000000e+03
-3.580850024425989986e-01,2.730000000000000000e+03
-3.571079628724963539e-01,2.730000000000000000e+03
-3.561309233023937093e-01,2.730000000000000000e+03
-3.551538837322911757e-01,2.730000000000000000e+03
-3.541768441621886421e-01,2.730000000000000000e+03
-3.531998045920859974e-01,2.730000000000000000e+03
-3.522227650219833528e-01,2.730000000000000000e+03
-3.512457254518808192e-01,2.730000000000000000e+03
-3.502686858817782856e-01,2.730000000000000000e+03
-3.492916463116756409e-01,2.730000000000000000e+03
-3.483146067415729963e-01,2.730000000000000000e+03
-3.473375671714704627e-01,2.730000000000000000e+03
-3.463605276013679291e-01,2.730000000000000000e+03
-3.453834880312652844e-01,2.730000000000000000e+03
-3.444064484611626398e-01,2.730000000000000000e+03
-3.434294088910601062e-01,2.730000000000000000e+03
-3.424523693209575725e-01,2.730000000000000000e+03
-3.414753297508549279e-01,2.730000000000000000e+03
-3.404982901807522833e-01,2.730000000000000000e+03
-3.395212506106497496e-01,2.730000000000000000e+03
-3.385442110405472160e-01,2.730000000000000000e+03
-3.375671714704445714e-01,2.730000000000000000e+03
-3.365901319003419268e-01,2.730000000000000000e+03
-3.356130923302393931e-01,2.730000000000000000e+03
-3.346360527601368595e-01,2.730000000000000000e+03
-3.336590131900342149e-01,2.730000000000000000e+03
-3.326819736199315702e-01,2.730000000000000000e+03
-3.317049340498290366e-01,2.730000000000000000e+03
-3.307278944797265030e-01,2.730000000000000000e+03
-3.297508549096238584e-01,2.730000000000000000e+03
-3.287738153395212137e-01,2.730000000000000000e+03
-3.277967757694186801e-01,2.730000000000000000e+03
-3.268197361993161465e-01,2.730000000000000000e+03
-3.258426966292135019e-01,2.730000000000000000e+03
-3.248656570591108572e-01,2.730000000000000000e+03
-3.238886174890083236e-01,2.730000000000000000e+03
-3.229115779189057900e-01,2.730000000000000000e+03
-3.219345383488031453e-01,2.730000000000000000e+03
-3.209574987787005007e-01,2.730000000000000000e+03
-3.199804592085979671e-01,2.730000000000000000e+03
-3.190034196384954335e-01,2.730000000000000000e+03
-3.180263800683927888e-01,2.730000000000000000e+03
-3.170493404982901442e-01,2.730000000000000000e+03
-3.160723009281876106e-01,2.730000000000000000e+03
-3.150952613580850770e-01,2.730000000000000000e+03
-3.141182217879824323e-01,2.730000000000000000e+03
-3.131411822178797877e-01,2.730000000000000000e+03
-3.121641426477772541e-01,2.730000000000000000e+03
-3.111871030776747205e-01,2.730000000000000000e+03
-3.102100635075720758e-01,2.730000000000000000e+03
-3.092330239374694312e-01,2.730000000000000000e+03
-3.082559843673668976e-01,2.730000000000000000e+03
-3.072789447972643639e-01,2.730000000000000000e+03
-3.063019052271617193e-01,2.730000000000000000e+03
-3.053248656570590747e-01,2.730000000000000000e+03
-3.043478260869565410e-01,2.730000000000000000e+03
-3.033707865168540074e-01,2.730000000000000000e+03
-3.023937469467513628e-01,2.730000000000000000e+03
-3.014167073766487182e-01,2.730000000000000000e+03
-3.004396678065461845e-01,2.730000000000000000e+03
-2.994626282364436509e-01,2.730000000000000000e+03
-2.984855886663410063e-01,2.730000000000000000e+03
-2.975085490962383616e-01,2.730000000000000000e+03
-2.965315095261358280e-01,2.730000000000000000e+03
-2.955544699560332944e-01,2.730000000000000000e+03
-2.945774303859306498e-01,2.730000000000000000e+03
-2.936003908158280051e-01,2.730000000000000000e+03
-2.926233512457254715e-01,2.730000000000000000e+03
-2.916463116756229379e-01,2.730000000000000000e+03
-2.906692721055202933e-01,2.730000000000000000e+03
-2.896922325354176486e-01,2.730000000000000000e+03
-2.887151929653151150e-01,2.730000000000000000e+03
-2.877381533952125814e-01,2.730000000000000000e+03
-2.867611138251099367e-01,2.730000000000000000e+03
-2.857840742550072921e-01,2.730000000000000000e+03
-2.848070346849047585e-01,2.730000000000000000e+03
-2.838299951148022249e-01,2.730000000000000000e+03
-2.828529555446995802e-01,2.730000000000000000e+03
-2.818759159745969356e-01,2.730000000000000000e+03
-2.808988764044944020e-01,2.730000000000000000e+03
-2.799218368343918684e-01,2.730000000000000000e+03
-2.789447972642892237e-01,2.730000000000000000e+03
-2.779677576941865791e-01,2.730000000000000000e+03
-2.769907181240840455e-01,2.730000000000000000e+03
-2.760136785539815119e-01,2.730000000000000000e+03
-2.750366389838788672e-01,2.730000000000000000e+03
-2.740595994137762226e-01,2.730000000000000000e+03
-2.730825598436736890e-01,2.730000000000000000e+03
-2.721055202735711553e-01,2.730000000000000000e+03
-2.711284807034685107e-01,2.730000000000000000e+03
-2.701514411333658661e-01,2.730000000000000000e+03
-2.691744015632633324e-01,2.730000000000000000e+03
-2.681973619931607988e-01,2.730000000000000000e+03
-2.672203224230581542e-01,2.730000000000000000e+03
-2.662432828529555096e-01,2.730000000000000000e+03
-2.652662432828529759e-01,2.730000000000000000e+03
-2.642892037127504423e-01,2.730000000000000000e+03
-2.633121641426477977e-01,2.730000000000000000e+03
-2.623351245725451530e-01,2.730000000000000000e+03
-2.613580850024426194e-01,2.730000000000000000e+03
-2.603810454323400858e-01,2.730000000000000000e+03
-2.594040058622374412e-01,2.730000000000000000e+03
-2.584269662921347965e-01,2.730000000000000000e+03
-2.574499267220322629e-01,2.730000000000000000e+03
-2.564728871519297293e-01,2.730000000000000000e+03
-2.554958475818270847e-01,2.730000000000000000e+03
-2.545188080117244400e-01,2.730000000000000000e+03
-2.535417684416219064e-01,2.730000000000000000e+03
-2.525647288715193728e-01,2.730000000000000000e+03
-2.515876893014167281e-01,2.730000000000000000e+03
-2.506106497313140835e-01,2.730000000000000000e+03
-2.496336101612115499e-01,3.754000000000000000e+03
-2.486565705911090163e-01,4.010000000000000000e+03
-2.476795310210063716e-01,4.074000000000000000e+03
-2.467024914509037270e-01,4.090000000000000000e+03
-2.457254518808011934e-01,4.094000000000000000e+03
-2.447484123106986598e-01,4.095000000000000000e+03
-2.437713727405960151e-01,4.095000000000000000e+03
-2.427943331704933705e-01,4.095000000000000000e+03
-2.418172936003908369e-01,4.095000000000000000e+03
-2.408402540302883033e-01,4.095000000000000000e+03
-2.398632144601856586e-01,4.095000000000000000e+03
-2.388861748900830140e-01,4.095000000000000000e+03
-2.379091353199804804e-01,4.095000000000000000e+03
-2.369320957498779467e-01,4.095000000000000000e+03
-2.359550561797753021e-01,4.095000000000000000e+03
-2.349780166096726575e-01,4.095000000000000000e+03
-2.340009770395701238e-01,4.095000000000000000e+03
-2.330239374694675902e-01,4.095000000000000000e+03
-2.320468978993649456e-01,4.095000000000000000e+03
-2.310698583292623010e-01,4.095000000000000000e+03
-2.300928187591597673e-01,4.095000000000000000e+03
-2.291157791890572337e-01,4.095000000000000000e+03
-2.281387396189545891e-01,4.095000000000000000e+03
-2.271617000488519444e-01,4.095000000000000000e+03
-2.261846604787494108e-01,4.095000000000000000e+03
-2.252076209086468772e-01,4.095000000000000000e+03
-2.242305813385442326e-01,4.095000000000000000e+03
-2.232535417684415879e-01,4.095000000000000000e+03
-2.222765021983390543e-01,4.095000000000000000e+03
-2.212994626282365207e-01,4.095000000000000000e+03
-2.203224230581338761e-01,4.095000000000000000e+03
-2.193453834880312314e-01,4.095000000000000000e+03
-2.183683439179286978e-01,4.095000000000000000e+03
-2.173913043478261642e-01,4.095000000000000000e+03
-2.164142647777235196e-01,4.095000000000000000e+03
-2.154372252076208749e-01,4.095000000000000000e+03
-2.144601856375183413e-01,4.095000000000000000e+03
-2.134831460674158077e-01,4.095000000000000000e+03
-2.125061064973131630e-01,4.095000000000000000e+03
-2.115290669272105184e-01,4.095000000000000000e+03
-2.105520273571079848e-01,4.095000000000000000e+03
-2.095749877870054512e-01,4.095000000000000000e+03
-2.085979482169028065e-01,4.095000000000000000e+03
-2.076209086468001619e-01,4.095000000000000000e+03
-2.066438690766976283e-01,4.095000000000000000e+03
-2.056668295065950947e-01,4.095000000000000000e+03
-2.046897899364924500e-01,4.095000000000000000e+03
-2.037127503663898054e-01,4.095000000000000000e+03
-2.027357107962872718e-01,4.095000000000000000e+03
-2.017586712261847381e-01,4.095000000000000000e+03
-2.007816316560820935e-01,4.095000000000000000e+03
-1.998045920859794489e-01,4.095000000000000000e+03
-1.988275525158769153e-01,4.095000000000000000e+03
-1.978505129457743816e-01,4.095000000000000000e+03
-1.968734733756717370e-01,4.095000000000000000e+03
-1.958964338055690924e-01,4.095000000000000000e+03
-1.949193942354665587e-01,4.095000000000000000e+03
-1.939423546653640251e-01,4.095000000000000000e+03
-1.929653150952613805e-01,4.095000000000000000e+03
-1.919882755251587358e-01,4.095000000000000000e+03
-1.910112359550562022e-01,4.095000000000000000e+03
-1.900341963849536686e-01,4.095000000000000000e+03
-1.890571568148510240e-01,4.095000000000000000e+03
-1.880801172447483793e-01,4.095000000000000000e+03
-1.871030776746458457e-01,4.095000000000000000e+03
-1.861260381045433121e-01,4.095000000000000000e+03
-1.851489985344406675e-01,4.095000000000000000e+03
-1.841719589643380228e-01,4.095000000000000000e+03
-1.831949193942354892e-01,4.095000000000000000e+03
-1.822178798241329556e-01,4.095000000000000000e+03
-1.812408402540303110e-01,4.095000000000000000e+03
-1.802638006839276663e-01,4.095000000000000000e+03
-1.792867611138251327e-01,4.095000000000000000e+03
-1.783097215437225991e-01,4.095000000000000000e+03
-1.773326819736199544e-01,4.095000000000000000e+03
-1.763556424035173098e-01,4.095000000000000000e+03
-1.753786028334147762e-01,4.095000000000000000e+03
-1.744015632633122426e-01,4.095000000000000000e+03
-1.734245236932095979e-01,4.095000000000000000e+03
-1.724474841231069533e-01,4.095000000000000000e+03
-1.714704445530044197e-01,4.095000000000000000e+03
-1.704934049829018861e-01,4.095000000000000000e+03
-1.695163654127992414e-01,4.095000000000000000e+03
-1.685393258426965968e-01,4.095000000000000000e+03
-1.675622862725940632e-01,4.095000000000000000e+03
-1.665852467024915295e-01,4.095000000000000000e+03
-1.656082071323888849e-01,4.095000000000000000e+03
-1.646311675622862403e-01,4.095000000000000000e+03
-1.636541279921837067e-01,4.095000000000000000e+03
-1.626770884220811730e-01,4.095000000000000000e+03
-1.617000488519785284e-01,4.095000000000000000e+03
-1.607230092818758838e-01,4.095000000000000000e+03
-1.597459697117733501e-01,4.095000000000000000e+03
-1.587689301416708165e-01,4.095000000000000000e+03
-1.577918905715681719e-01,4.095000000000000000e+03
-1.568148510014655272e-01,4.095000000000000000e+03
-1.558378114313629936e-01,4.095000000000000000e+03
-1.548607718612604600e-01,4.095000000000000000e+03
-1.538837322911578154e-01,4.095000000000000000e+03
-1.529066927210551707e-01,4.095000000000000000e+03
-1.519296531509526371e-01,4.095000000000000000e+03
-1.509526135808501035e-01,4.095000000000000000e+03
-1.499755740107474589e-01,4.095000000000000000e+03
-1.489985344406448142e-01,4.095000000000000000e+03
-1.480214948705422806e-01,4.095000000000000000e+03
-1.470444553004397470e-01,4.095000000000000000e+03
-1.460674157303371024e-01,4.095000000000000000e+03
-1.450903761602344577e-01,4.095000000000000000e+03
-1.441133365901319241e-01,4.095000000000000000e+03
-1.431362970200293905e-01,4.095000000000000000e+03
-1.421592574499267458e-01,4.095000000000000000e+03
-1.411822178798241012e-01,4.095000000000000000e+03
-1.402051783097215676e-01,4.095000000000000000e+03
-1.392281387396190340e-01,4.095000000000000000e+03
-1.382510991695163893e-01,4.095000000000000000e+03
-1.372740595994137447e-01,4.095000000000000000e+03
-1.362970200293112111e-01,4.095000000000000000e+03
-1.353199804592086775e-01,4.095000000000000000e+03
-1.343429408891060328e-01,4.095000000000000000e+03
-1.333659013190033882e-01,4.095000000000000000e+03
-1.323888617489008546e-01,4.095000000000000000e+03
-1.314118221787983209e-01,4.095000000000000000e+03
-1.304347826086956763e-01,4.095000000000000000e+03
-1.294577430385930317e-01,4.095000000000000000e+03
-1.284807034684904981e-01,4.095000000000000000e+03
-1.275036638983879644e-01,4.095000000000000000e+03
-1.265266243282853198e-01,4.095000000000000000e+03
-1.255495847581826752e-01,4.095000000000000000e+03
-1.245725451880801415e-01,4.095000000000000000e+03
-1.235955056179776079e-01,4.095000000000000000e+03
-1.226184660478749633e-01,4.095000000000000000e+03
-1.216414264777723186e-01,4.095000000000000000e+03
-1.206643869076697850e-01,4.095000000000000000e+03
-1.196873473375672514e-01,4.095000000000000000e+03
-1.187103077674646068e-01,4.095000000000000000e+03
-1.177332681973619621e-01,4.095000000000000000e+03
-1.167562286272594285e-01,4.095000000000000000e+03
-1.157791890571568949e-01,4.095000000000000000e+03
-1.148021494870542503e-01,4.095000000000000000e+03
-1.138251099169516056e-01,4.095000000000000000e+03
-1.128480703468490720e-01,4.095000000000000000e+03
-1.118710307767465384e-01,4.095000000000000000e+03
-1.108939912066438938e-01,4.095000000000000000e+03
-1.099169516365412491e-01,4.095000000000000000e+03
-1.089399120664387155e-01,4.095000000000000000e+03
-1.079628724963361819e-01,4.095000000000000000e+03
-1.069858329262335372e-01,4.095000000000000000e+03
-1.060087933561308926e-01,4.095000000000000000e+03
-1.050317537860283590e-01,4.095000000000000000e+03
-1.040547142159258254e-01,4.095000000000000000e+03
-1.030776746458231807e-01,4.095000000000000000e+03
-1.021006350757205361e-01,4.095000000000000000e+03
-1.011235955056180025e-01,4.095000000000000000e+03
-1.001465559355154689e-01,4.095000000000000000e+03
-9.916951636541282422e-02,4.095000000000000000e+03
-9.819247679531017958e-02,4.095000000000000000e+03
-9.721543722520764597e-02,4.095000000000000000e+03
-9.623839765510511235e-02,4.095000000000000000e+03
-9.526135808500246771e-02,4.095000000000000000e+03
-9.428431851489982307e-02,4.095000000000000000e+03
-9.330727894479728945e-02,4.095000000000000000e+03
-9.233023937469475584e-02,4.095000000000000000e+03
-9.135319980459211120e-02,4.095000000000000000e+03
-9.037616023448946656e-02,4.095000000000000000e+03
-8.939912066438693294e-02,4.095000000000000000e+03
-8.842208109428439933e-02,4.095000000000000000e+03
-8.744504152418175469e-02,4.095000000000000000e+03
-8.646800195407911005e-02,4.095000000000000000e+03
-8.549096238397657643e-02,4.095000000000000000e+03
-8.451392281387404282e-02,4.095000000000000000e+03
-8.353688324377139818e-02,4.095000000000000000e+03
-8.255984367366875354e-02,4.095000000000000000e+03
-8.158280410356621992e-02,4.095000000000000000e+03
-8.060576453346368631e-02,4.095000000000000000e+03
-7.962872496336104167e-02,4.095000000000000000e+03
-7.865168539325839703e-02,4.095000000000000000e+03
-7.767464582315586341e-02,4.095000000000000000e+03
-7.669760625305332979e-02,4.095000000000000000e+03
-7.572056668295068516e-02,4.095000000000000000e+03
-7.474352711284804052e-02,4.095000000000000000e+03
-7.376648754274550690e-02,4.095000000000000000e+03
-7.278944797264297328e-02,4.095000000000000000e+03
-7.181240840254032864e-02,4.095000000000000000e+03
-7.083536883243768401e-02,4.095000000000000000e+03
-6.985832926233515039e-02,4.095000000000000000e+03
-6.888128969223261677e-02,4.095000000000000000e+03
-6.790425012212997213e-02,4.095000000000000000e+03
-6.692721055202732749e-02,4.095000000000000000e+03
-6.595017098192479388e-02,4.095000000000000000e+03
-6.497313141182226026e-02,4.095000000000000000e+03
-6.399609184171961562e-02,4.095000000000000000e+03
-6.301905227161697098e-02,4.095000000000000000e+03
-6.204201270151443737e-02,4.095000000000000000e+03
-6.106497313141190375e-02,4.095000000000000000e+03
-6.008793356130925911e-02,4.095000000000000000e+03
-5.911089399120661447e-02,4.095000000000000000e+03
-5.813385442110408086e-02,4.095000000000000000e+03
-5.715681485100154724e-02,4.095000000000000000e+03
-5.617977528089890260e-02,4.095000000000000000e+03
-5.520273571079625796e-02,4.095000000000000000e+03
-5.422569614069372435e-02,4.095000000000000000e+03
-5.324865657059119073e-02,4.095000000000000000e+03
-5.227161700048854609e-02,4.095000000000000000e+03
-5.129457743038590145e-02,4.095000000000000000e+03
-5.031753786028336783e-02,4.095000000000000000e+03
-4.934049829018083422e-02,4.095000000000000000e+03
-4.836345872007818958e-02,4.095000000000000000e+03
-4.738641914997554494e-02,4.095000000000000000e+03
-4.640937957987301132e-02,4.095000000000000000e+03
-4.543234000977047771e-02,4.095000000000000000e+03
-4.445530043966783307e-02,4.095000000000000000e+03
-4.347826086956518843e-02,4.095000000000000000e+03
-4.250122129946265481e-02,4.095000000000000000e+03
-4.152418172936012120e-02,4.095000000000000000e+03
-4.054714215925747656e-02,4.095000000000000000e+03
-3.957010258915483192e-02,4.095000000000000000e+03
-3.859306301905229830e-02,4.095000000000000000e+03
-3.761602344894976468e-02,4.095000000000000000e+03
-3.663898387884712005e-02,4.095000000000000000e+03
-3.566194430874447541e-02,4.095000000000000000e+03
-3.468490473864194179e-02,4.095000000000000000e+03
-3.370786516853940817e-02,4.095000000000000000e+03
-3.273082559843676353e-02,4.095000000000000000e+03
-3.175378602833411890e-02,4.095000000000000000e+03
-3.077674645823158528e-02,4.095000000000000000e+03
-2.979970688812905166e-02,4.095000000000000000e+03
-2.882266731802640702e-02,4.095000000000000000e+03
-2.784562774792376239e-02,4.095000000000000000e+03
-2.686858817782122877e-02,4.095000000000000000e+03
-2.589154860771869515e-02,4.095000000000000000e+03
-2.491450903761605051e-02,4.095000000000000000e+03
-2.393746946751340587e-02,4.095000000000000000e+03
-2.296042989741087226e-02,4.095000000000000000e+03
-2.198339032730833864e-02,4.095000000000000000e+03
-2.100635075720569400e-02,4.095000000000000000e+03
-2.002931118710304936e-02,4.095000000000000000e+03
-1.905227161700051575e-02,4.095000000000000000e+03
-1.807523204689798213e-02,4.095000000000000000e+03
-1.709819247679533749e-02,4.095000000000000000e+03
-1.612115290669269285e-02,4.095000000000000000e+03
-1.514411333659015924e-02,4.095000000000000000e+03
-1.416707376648762562e-02,4.095000000000000000e+03
-1.319003419638498098e-02,4.095000000000000000e+03
-1.221299462628233634e-02,4.095000000000000000e+03
-1.123595505617980272e-02,4.095000000000000000e+03
-1.025891548607726911e-02,4.095000000000000000e+03
-9.281875915974624469e-03,4.095000000000000000e+03
-8.304836345871979830e-03,4.095000000000000000e+03
-7.327796775769446214e-03,4.095000000000000000e+03
-6.350757205666912597e-03,4.095000000000000000e+03
-5.373717635564267958e-03,4.095000000000000000e+03
-4.396678065461623319e-03,4.095000000000000000e+03
-3.419638495359089703e-03,4.095000000000000000e+03
-2.442598925256556086e-03,4.095000000000000000e+03
-1.465559355153911447e-03,4.095000000000000000e+03
-4.885197850512668083e-04,4.095000000000000000e+03
4.885197850512668083e-04,4.095000000000000000e+03
1.465559355153800425e-03,4.095000000000000000e+03
2.442598925256334041e-03,4.095000000000000000e+03
3.419638495359089703e-03,4.095000000000000000e+03
4.396678065461623319e-03,4.095000000000000000e+03
5.373717635564156936e-03,4.095000000000000000e+03
6.350757205666912597e-03,4.095000000000000000e+03
7.327796775769446214e-03,4.095000000000000000e+03
8.304836345871979830e-03,4.095000000000000000e+03
9.281875915974513447e-03,4.095000000000000000e+03
1.025891548607704706e-02,4.095000000000000000e+03
1.123595505617980272e-02,4.095000000000000000e+03
1.221299462628233634e-02,4.095000000000000000e+03
1.319003419638486996e-02,4.095000000000000000e+03
1.416707376648762562e-02,4.095000000000000000e+03
1.514411333659015924e-02,4.095000000000000000e+03
1.612115290669269285e-02,4.095000000000000000e+03
1.709819247679522647e-02,4.095000000000000000e+03
1.807523204689776009e-02,4.095000000000000000e+03
1.905227161700051575e-02,4.095000000000000000e+03
2.002931118710304936e-02,4.095000000000000000e+03
2.100635075720558298e-02,4.095000000000000000e+03
2.198339032730833864e-02,4.095000000000000000e+03
2.296042989741087226e-02,4.095000000000000000e+03
2.393746946751340587e-02,4.095000000000000000e+03
2.491450903761593949e-02,4.095000000000000000e+03
2.589154860771847311e-02,4.095000000000000000e+03
2.686858817782122877e-02,4.095000000000000000e+03
2.784562774792376239e-02,4.095000000000000000e+03
2.882266731802629600e-02,4.095000000000000000e+03
2.979970688812905166e-02,4.095000000000000000e+03
3.077674645823158528e-02,4.095000000000000000e+03
3.175378602833411890e-02,4.095000000000000000e+03
3.273082559843665251e-02,4.095000000000000000e+03
3.370786516853918613e-02,4.095000000000000000e+03
3.468490473864194179e-02,4.095000000000000000e+03
3.566194430874447541e-02,4.095000000000000000e+03
3.663898387884700902e-02,4.095000000000000000e+03
3.761602344894976468e-02,4.095000000000000000e+03
3.859306301905229830e-02,4.095000000000000000e+03
3.957010258915483192e-02,4.095000000000000000e+03
4.054714215925736553e-02,4.095000000000000000e+03
4.152418172935989915e-02,4.095000000000000000e+03
4.250122129946265481e-02,4.095000000000000000e+03
4.347826086956518843e-02,4.095000000000000000e+03
4.445530043966772205e-02,4.095000000000000000e+03
4.543234000977047771e-02,4.095000000000000000e+03
4.640937957987301132e-02,4.095000000000000000e+03
4.738641914997554494e-02,4.095000000000000000e+03
4.836345872007807856e-02,4.095000000000000000e+03
4.934049829018061217e-02,4.095000000000000000e+03
5.031753786028336783e-02,4.095000000000000000e+03
5.129457743038590145e-02,4.095000000000000000e+03
5.227161700048843507e-02,4.095000000000000000e+03
5.324865657059119073e-02,4.095000000000000000e+03
5.422569614069372435e-02,4.095000000000000000e+03
5.520273571079625796e-02,4.095000000000000000e+03
5.617977528089879158e-02,4.095000000000000000e+03
5.715681485100132520e-02,4.095000000000000000e+03
5.813385442110408086e-02,4.095000000000000000e+03
5.911089399120661447e-02,4.095000000000000000e+03
6.008793356130914809e-02,4.095000000000000000e+03
6.106497313141190375e-02,4.095000000000000000e+03
6.204201270151443737e-02,4.095000000000000000e+03
6.301905227161697098e-02,4.095000000000000000e+03
6.399609184171950460e-02,4.095000000000000000e+03
6.497313141182203822e-02,4.095000000000000000e+03
6.595017098192479388e-02,4.095000000000000000e+03
6.692721055202732749e-02,4.095000000000000000e+03
6.790425012212986111e-02,4.095000000000000000e+03
6.888128969223261677e-02,4.095000000000000000e+03
6.985832926233515039e-02,4.095000000000000000e+03
7.083536883243768401e-02,4.095000000000000000e+03
7.181240840254021762e-02,4.095000000000000000e+03
7.278944797264275124e-02,4.095000000000000000e+03
7.376648754274550690e-02,4.095000000000000000e+03
7.474352711284804052e-02,4.095000000000000000e+03
7.572056668295057413e-02,4.095000000000000000e+03
7.669760625305332979e-02,4.095000000000000000e+03
7.767464582315586341e-02,4.095000000000000000e+03
7.865168539325839703e-02,4.095000000000000000e+03
7.962872496336093064e-02,4.095000000000000000e+03
8.060576453346346426e-02,4.095000000000000000e+03
8.158280410356621992e-02,4.095000000000000000e+03
8.255984367366875354e-02,4.095000000000000000e+03
8.353688324377128716e-02,4.095000000000000000e+03
8.451392281387404282e-02,4.095000000000000000e+03
8.549096238397657643e-02,4.095000000000000000e+03
8.646800195407911005e-02,4.095000000000000000e+03
8.744504152418164367e-02,4.095000000000000000e+03
8.842208109428417728e-02,4.095000000000000000e+03
8.939912066438693294e-02,4.095000000000000000e+03
9.037616023448946656e-02,4.095000000000000000e+03
9.135319980459200018e-02,4.095000000000000000e+03
9.233023937469475584e-02,4.095000000000000000e+03
9.330727894479728945e-02,4.095000000000000000e+03
9.428431851489982307e-02,4.095000000000000000e+03
